Datacycle,press,temp2,cond2,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin2,potemp2
455.0,911.0,7.3856,36.2,0.0,191.8362,-0.0021,0.0734,15.9637,212.3793,48.8378,-16.4961,0.0,0.0,2.4693,-0.0001,6.6895,35.1664,7.293
456.0,913.0,7.4077,36.2309,0.0,191.7763,-0.0021,0.0732,16.0509,212.3793,48.8378,-16.4961,0.0,0.0,2.4691,-0.0002,6.6882,35.1766,7.3148
457.0,915.0,7.4121,36.2416,0.0,191.3309,-0.0021,0.0737,15.8293,212.3794,48.8378,-16.4961,0.0,0.0,2.4653,-0.0007,6.692,35.1829,7.3189
458.0,917.0,7.3861,36.2159,0.0,191.38,-0.0021,0.0733,16.0199,212.3794,48.8378,-16.4961,0.0,0.0,2.4628,-0.0005,6.6968,35.1805,7.2929
459.0,919.0,7.3592,36.1918,0.0,191.8161,-0.0021,0.0731,16.1058,212.3794,48.8378,-16.4961,0.0,0.0,2.4637,0.0004,6.6946,35.1803,7.266
460.0,921.0,7.3726,36.2053,0.0,191.8309,-0.0021,0.0738,15.8465,212.3795,48.8378,-16.4962,0.0,0.0,2.4644,0.0,6.6989,35.1809,7.2791
461.0,923.0,7.3277,36.1635,0.0,191.6855,-0.0021,0.0731,16.0988,212.3795,48.8378,-16.4962,0.0,0.0,2.463,-0.0006,6.7044,35.1795,7.2342
462.0,925.0,7.3141,36.1513,0.0,192.3624,-0.0021,0.0736,15.9419,212.3796,48.8378,-16.4962,0.0,0.0,2.4654,0.0003,6.705,35.1791,7.2206
463.0,927.0,7.302,36.1412,0.0,192.2372,-0.0021,0.0728,16.1705,212.3796,48.8378,-16.4962,0.0,0.0,2.4645,0.0,6.7061,35.1793,7.2083
464.0,929.0,7.3051,36.1446,0.0,192.4415,-0.0021,0.0734,15.9539,212.3797,48.8378,-16.4962,0.0,0.0,2.4656,0.0001,6.7062,35.1792,7.2111
465.0,931.0,7.2983,36.1386,0.0,192.5547,-0.0021,0.0731,16.0903,212.3797,48.8378,-16.4962,0.0,0.0,2.4656,0.0001,6.7081,35.1784,7.2041
466.0,933.0,7.2911,36.132,0.0,192.7505,-0.0021,0.0733,16.0353,212.3798,48.8378,-16.4962,0.0,0.0,2.4659,-0.0001,6.715,35.1776,7.1968
467.0,935.0,7.2299,36.0684,0.0,192.7147,-0.0021,0.0723,16.426,212.3798,48.8378,-16.4962,0.0,0.0,2.4646,-0.0004,6.7206,35.1692,7.1358
468.0,937.0,7.2217,36.0618,0.0,193.6973,-0.0021,0.0735,15.9165,212.3799,48.8378,-16.4962,0.0,0.0,2.469,0.0006,6.7237,35.1693,7.1275
469.0,939.0,7.1758,36.0126,0.0,193.4891,-0.0021,0.0731,16.1005,212.3799,48.8378,-16.4963,0.0,0.0,2.467,-0.0006,6.7374,35.1614,7.0817
470.0,941.0,7.1,35.9362,0.0,195.4576,-0.0021,0.0733,16.015,212.38,48.8378,-16.4963,0.0,0.0,2.4752,0.0018,6.7428,35.1534,7.0063
471.0,943.0,7.0562,35.8928,0.0,195.621,-0.0021,0.0727,16.2234,212.38,48.8378,-16.4963,0.0,0.0,2.4791,0.0008,6.7454,35.1493,6.9625
472.0,945.0,7.0563,35.8932,0.0,195.8432,-0.0021,0.0733,15.9968,212.38,48.8378,-16.4963,0.0,0.0,2.4811,0.0005,6.7486,35.149,6.9625
473.0,947.0,7.0301,35.8682,0.0,196.3795,-0.0021,0.0731,16.088,212.3801,48.8378,-16.4963,0.0,0.0,2.4834,0.0007,6.7533,35.147,6.9362
474.0,949.0,7.0018,35.8392,0.0,196.4779,-0.0021,0.0731,16.056,212.3801,48.8378,-16.4963,0.0,0.0,2.4841,0.0,6.7613,35.1433,6.908
475.0,951.0,6.9645,35.8041,0.0,197.4289,-0.0021,0.0734,15.9742,212.3802,48.8378,-16.4963,0.0,0.0,2.489,0.001,6.7616,35.1414,6.8706
476.0,953.0,6.9466,35.7886,0.0,197.2431,-0.0021,0.0735,15.9234,212.3802,48.8378,-16.4963,0.0,0.0,2.4896,0.0,6.764,35.1416,6.8527
477.0,955.0,6.9417,35.7887,0.0,197.6575,-0.0021,0.0734,15.9493,212.3803,48.8378,-16.4963,0.0,0.0,2.4913,0.0006,6.7633,35.1457,6.8476
478.0,957.0,6.9466,35.7971,0.0,197.6502,-0.0021,0.0736,15.8604,212.3803,48.8378,-16.4964,0.0,0.0,2.4924,0.0003,6.7606,35.1492,6.8522
479.0,959.0,6.9682,35.8285,0.0,197.3424,-0.0021,0.0732,16.0365,212.3804,48.8378,-16.4964,0.0,0.0,2.4927,-0.0003,6.7543,35.1606,6.8735
480.0,961.0,6.9966,35.8641,0.0,196.5138,-0.0021,0.0736,15.872,212.3804,48.8378,-16.4964,0.0,0.0,2.4876,-0.0009,6.7512,35.1698,6.9014
481.0,963.0,7.0324,35.9144,0.0,196.0495,-0.0021,0.0729,16.172,212.3805,48.8378,-16.4964,0.0,0.0,2.4844,-0.0009,6.7446,35.1876,6.9367
482.0,965.0,7.0508,35.9405,0.0,195.7723,-0.0021,0.0738,15.8089,212.3805,48.8378,-16.4964,0.0,0.0,2.4817,-0.0011,6.7468,35.1963,6.9547
483.0,967.0,7.0446,35.9322,0.0,195.8417,-0.0021,0.0747,15.45,212.3805,48.8378,-16.4964,0.0,0.0,2.4806,-0.0005,6.7447,35.1931,6.9484
484.0,969.0,7.059,35.9561,0.0,195.8669,-0.0021,0.0742,15.6481,212.3806,48.8378,-16.4964,0.0,0.0,2.4786,-0.0001,6.7434,35.2033,6.9624
485.0,971.0,7.0556,35.9544,0.0,195.9686,-0.0021,0.0747,15.4855,212.3807,48.8378,-16.4964,0.0,0.0,2.4793,0.0001,6.7421,35.2039,6.9588
486.0,973.0,7.0657,35.9691,0.0,196.0665,-0.0021,0.074,15.755,212.3807,48.8378,-16.4964,0.0,0.0,2.4799,0.0002,6.7384,35.2088,6.9687
487.0,975.0,7.096,36.0071,0.0,195.9779,-0.0021,0.0739,15.7636,212.3807,48.8378,-16.4964,0.0,0.0,2.4799,0.0,6.7383,35.2187,6.9986
488.0,977.0,7.0816,35.991,0.0,196.063,-0.0021,0.0748,15.3955,212.3808,48.8378,-16.4964,0.0,0.0,2.4797,-0.0002,6.7426,35.215,6.9841
489.0,979.0,7.0397,35.9487,0.0,196.5493,-0.0021,0.0741,15.6631,212.3808,48.8378,-16.4964,0.0,0.0,2.4796,0.0004,6.7486,35.2102,6.9422
490.0,981.0,7.0281,35.9387,0.0,197.0313,-0.0021,0.0751,15.3085,212.3809,48.8378,-16.4964,0.0,0.0,2.483,0.0006,6.7485,35.2099,6.9304
491.0,983.0,7.0133,35.9248,0.0,196.598,-0.0021,0.0747,15.456,212.3809,48.8377,-16.4965,0.0,0.0,2.4823,-0.0006,6.7515,35.209,6.9157
492.0,985.0,7.0065,35.9198,0.0,197.3332,-0.0021,0.0752,15.2799,212.381,48.8377,-16.4965,0.0,0.0,2.484,0.0003,6.7563,35.2094,6.9087
493.0,987.0,6.9579,35.8703,0.0,196.7983,-0.0021,0.0741,15.6509,212.381,48.8378,-16.4965,0.0,0.0,2.4826,-0.0011,6.7597,35.2036,6.8602
494.0,989.0,6.9538,35.8667,0.0,198.0124,-0.0021,0.0755,15.1435,212.3811,48.8377,-16.4965,0.0,0.0,2.4866,0.0007,6.7614,35.2028,6.856
495.0,991.0,6.9279,35.8389,0.0,198.0782,-0.0021,0.0747,15.4455,212.3811,48.8378,-16.4965,0.0,0.0,2.4865,0.0,6.77,35.198,6.83
496.0,993.0,6.89,35.8037,0.0,198.735,-0.0021,0.0754,15.208,212.3811,48.8378,-16.4965,0.0,0.0,2.4898,0.0007,6.7696,35.1967,6.7921
497.0,995.0,6.8936,35.8084,0.0,198.5951,-0.0021,0.0752,15.2537,212.3812,48.8377,-16.4965,0.0,0.0,2.4909,0.0,6.7687,35.1972,6.7956
498.0,997.0,6.8975,35.8134,0.0,198.7013,-0.0021,0.0755,15.1612,212.3812,48.8378,-16.4965,0.0,0.0,2.4911,-0.0001,6.7713,35.1979,6.7993
499.0,999.0,6.8752,35.7919,0.0,198.6863,-0.0021,0.0752,15.2799,212.3813,48.8378,-16.4965,0.0,0.0,2.4903,0.0,6.7718,35.1959,6.7769
500.0,1001.0,6.8729,35.7902,0.0,198.938,-0.0021,0.0756,15.0718,212.3813,48.8377,-16.4965,0.0,0.0,2.492,0.0002,6.7703,35.1956,6.7744
501.0,1003.0,6.9043,35.8319,0.0,199.0118,-0.0021,0.0756,15.1087,212.3814,48.8377,-16.4965,0.0,0.0,2.4921,0.0001,6.7705,35.2083,6.8052
502.0,1005.0,6.8825,35.8089,0.0,199.2527,-0.0021,0.076,14.9682,212.3814,48.8377,-16.4965,0.0,0.0,2.493,0.0001,6.7742,35.2041,6.7835
503.0,1007.0,6.8529,35.7775,0.0,199.5141,-0.0021,0.0758,15.0236,212.3815,48.8377,-16.4966,0.0,0.0,2.4927,-0.0001,6.7849,35.1991,6.7539
504.0,1009.0,6.8131,35.7355,0.0,199.9723,-0.0021,0.0758,15.0308,212.3815,48.8377,-16.4966,0.0,0.0,2.4945,0.0008,6.78,35.1921,6.7141
505.0,1011.0,6.8271,35.755,0.0,200.1639,-0.0021,0.0759,15.011,212.3816,48.8377,-16.4966,0.0,0.0,2.4979,0.0005,6.7762,35.1986,6.7278
506.0,1013.0,6.8522,35.7839,0.0,199.6641,-0.0021,0.0763,14.8723,212.3816,48.8377,-16.4966,0.0,0.0,2.4975,0.0001,6.7636,35.2038,6.7526
507.0,1015.0,6.9587,35.9112,0.0,198.8565,-0.0021,0.0757,15.0333,212.3817,48.8377,-16.4966,0.0,0.0,2.4967,-0.0009,6.7512,35.2343,6.858
508.0,1017.0,6.9695,35.9198,0.0,198.2529,-0.0021,0.0762,14.8888,212.3817,48.8377,-16.4966,0.0,0.0,2.4907,-0.0007,6.7503,35.2318,6.8685
509.0,1019.0,7.0638,36.0305,0.0,197.6241,-0.0021,0.0756,15.1201,212.3818,48.8377,-16.4966,0.0,0.0,2.4898,-0.0009,6.7301,35.2562,6.9618
510.0,1021.0,7.1169,36.0913,0.0,196.2746,-0.0021,0.0759,15.0039,212.3818,48.8377,-16.4966,0.0,0.0,2.4849,-0.002,6.7184,35.268,7.0143
511.0,1023.0,7.1714,36.1554,0.0,195.3927,-0.0021,0.076,14.9615,212.3818,48.8377,-16.4966,0.0,0.0,2.4743,-0.0016,6.7194,35.2816,7.0682
512.0,1025.0,7.2225,36.2183,0.0,195.244,-0.0021,0.0751,15.3076,212.3819,48.8377,-16.4966,0.0,0.0,2.4715,-0.0007,6.709,35.2974,7.1186
513.0,1027.0,7.2521,36.2529,0.0,194.7025,-0.0021,0.0756,15.1031,212.3819,48.8377,-16.4966,0.0,0.0,2.4663,-0.0009,6.7123,35.304,7.1477
514.0,1029.0,7.241,36.2415,0.0,194.6647,-0.0021,0.076,14.9613,212.382,48.8377,-16.4966,0.0,0.0,2.4652,-0.001,6.7153,35.3025,7.1366
515.0,1031.0,7.2041,36.1994,0.0,194.8428,-0.0021,0.0748,15.4105,212.382,48.8377,-16.4966,0.0,0.0,2.4627,-0.0004,6.7193,35.2926,7.0997
516.0,1033.0,7.184,36.1798,0.0,196.0887,-0.0021,0.076,14.972,212.3821,48.8377,-16.4966,0.0,0.0,2.4674,0.0007,6.7277,35.2909,7.0796
517.0,1035.0,7.0989,36.0836,0.0,195.9001,-0.0021,0.0752,15.252,212.3821,48.8377,-16.4967,0.0,0.0,2.465,-0.0006,6.7453,35.2713,6.995
518.0,1037.0,7.0283,36.0122,0.0,197.7996,-0.0021,0.0755,15.1794,212.3821,48.8377,-16.4967,0.0,0.0,2.4727,0.0018,6.7481,35.2636,6.9247
519.0,1039.0,7.0068,35.9894,0.0,197.4727,-0.0021,0.075,15.3335,212.3822,48.8377,-16.4967,0.0,0.0,2.4747,0.0001,6.7502,35.2599,6.9031
520.0,1041.0,6.9937,35.9768,0.0,198.081,-0.0021,0.0754,15.1798,212.3822,48.8377,-16.4967,0.0,0.0,2.4768,0.0005,6.7575,35.2583,6.89
521.0,1043.0,6.9492,35.9308,0.0,198.1914,-0.0021,0.0751,15.2812,212.3823,48.8377,-16.4967,0.0,0.0,2.4769,-0.0001,6.7675,35.2523,6.8456
522.0,1045.0,6.8821,35.8637,0.0,199.422,-0.0021,0.0754,15.1682,212.3823,48.8377,-16.4967,0.0,0.0,2.4812,0.0015,6.7703,35.246,6.7788
523.0,1047.0,6.8752,35.8573,0.0,199.7292,-0.0021,0.0755,15.1897,212.3823,48.8377,-16.4967,0.0,0.0,2.4852,0.0009,6.7704,35.2449,6.7717
524.0,1049.0,6.8723,35.8551,0.0,199.7705,-0.0021,0.0754,15.1919,212.3824,48.8377,-16.4967,0.0,0.0,2.4869,0.0004,6.7705,35.2447,6.7686
525.0,1051.0,6.8718,35.8571,0.0,199.5757,-0.0021,0.0756,15.082,212.3824,48.8377,-16.4967,0.0,0.0,2.4869,-0.0001,6.7707,35.2462,6.7679
526.0,1053.0,6.8721,35.8587,0.0,199.0308,-0.0021,0.0755,15.158,212.3825,48.8377,-16.4967,0.0,0.0,2.4843,-0.0011,6.7717,35.2469,6.768
527.0,1055.0,6.8644,35.8512,0.0,199.3062,-0.0021,0.0753,15.2376,212.3825,48.8377,-16.4967,0.0,0.0,2.4835,-0.0002,6.7716,35.2453,6.7601
528.0,1057.0,6.8664,35.8549,0.0,199.6878,-0.0021,0.0764,14.8186,212.3825,48.8377,-16.4967,0.0,0.0,2.4856,0.0004,6.7666,35.2466,6.7619
529.0,1059.0,6.9144,35.9147,0.0,198.8702,-0.0021,0.0755,15.1112,212.3826,48.8377,-16.4967,0.0,0.0,2.4843,-0.001,6.7596,35.2624,6.8093
530.0,1061.0,6.9378,35.942,0.0,198.6438,-0.0021,0.0756,15.1059,212.3826,48.8377,-16.4967,0.0,0.0,2.4822,-0.001,6.7603,35.2674,6.8323
531.0,1063.0,6.9333,35.9374,0.0,198.7232,-0.0021,0.0769,14.6433,212.3826,48.8377,-16.4967,0.0,0.0,2.4801,-0.0005,6.7615,35.2664,6.8277
532.0,1065.0,6.9291,35.9342,0.0,198.8514,-0.0021,0.0764,14.7984,212.3827,48.8377,-16.4968,0.0,0.0,2.4792,-0.0004,6.7654,35.2662,6.8233
533.0,1067.0,6.9013,35.9047,0.0,199.5247,-0.0021,0.0767,14.687,212.3827,48.8377,-16.4968,0.0,0.0,2.4805,0.0003,6.7727,35.2611,6.7954
534.0,1069.0,6.834,35.8297,0.0,199.9177,-0.0021,0.0761,14.955,212.3828,48.8377,-16.4968,0.0,0.0,2.4815,0.0004,6.7787,35.2462,6.7286
535.0,1071.0,6.8185,35.8178,0.0,200.712,-0.0021,0.0769,14.6479,212.3828,48.8377,-16.4968,0.0,0.0,2.4857,0.001,6.7811,35.2479,6.7129
536.0,1073.0,6.7905,35.7885,0.0,200.5569,-0.0021,0.0764,14.8215,212.3828,48.8377,-16.4968,0.0,0.0,2.4871,0.0006,6.7738,35.2434,6.685
537.0,1075.0,6.8259,35.8323,0.0,200.5684,-0.0021,0.0768,14.6768,212.3829,48.8377,-16.4968,0.0,0.0,2.489,0.0002,6.7689,35.2543,6.7198
538.0,1077.0,6.9195,35.9471,0.0,199.7193,-0.0021,0.077,14.5974,212.3829,48.8377,-16.4968,0.0,0.0,2.4888,-0.0004,6.7497,35.2842,6.8125
539.0,1079.0,6.9918,36.0323,0.0,197.9876,-0.0021,0.0771,14.5609,212.383,48.8377,-16.4968,0.0,0.0,2.4806,-0.0025,6.7489,35.3029,6.8839
540.0,1081.0,6.9948,36.0357,0.0,198.0308,-0.0021,0.0774,14.4609,212.383,48.8377,-16.4968,0.0,0.0,2.4761,-0.0013,6.7482,35.3028,6.8867
541.0,1083.0,6.9989,36.042,0.0,198.1754,-0.0021,0.0773,14.4621,212.383,48.8377,-16.4968,0.0,0.0,2.4741,-0.0005,6.7485,35.3046,6.8906
542.0,1085.0,6.9919,36.0352,0.0,198.2047,-0.0021,0.0778,14.297,212.3831,48.8377,-16.4968,0.0,0.0,2.4725,-0.0006,6.7542,35.3036,6.8834
543.0,1087.0,6.9562,35.9986,0.0,198.7353,-0.0021,0.0777,14.3372,212.3831,48.8377,-16.4968,0.0,0.0,2.472,0.0004,6.7552,35.2987,6.8477
544.0,1089.0,6.9542,35.9968,0.0,199.0923,-0.0021,0.0782,14.1641,212.3832,48.8376,-16.4969,0.0,0.0,2.4751,0.0004,6.7582,35.2978,6.8456
545.0,1091.0,6.9381,35.9806,0.0,198.7978,-0.0021,0.0777,14.3394,212.3832,48.8376,-16.4969,0.0,0.0,2.4747,-0.0003,6.7584,35.2956,6.8294
546.0,1093.0,6.9292,35.9717,0.0,199.2441,-0.0021,0.0782,14.15,212.3832,48.8376,-16.4969,0.0,0.0,2.4754,0.0,6.7642,35.2939,6.8204
547.0,1095.0,6.8966,35.9377,0.0,199.846,-0.0021,0.0782,14.1423,212.3833,48.8376,-16.4969,0.0,0.0,2.4773,0.0008,6.7644,35.2884,6.7877
548.0,1097.0,6.8879,35.9297,0.0,199.7153,-0.0021,0.0781,14.2049,212.3833,48.8376,-16.4969,0.0,0.0,2.4777,0.0002,6.7654,35.2881,6.779
549.0,1099.0,6.8907,35.9358,0.0,199.4672,-0.0021,0.0776,14.4172,212.3833,48.8376,-16.4969,0.0,0.0,2.4765,-0.0003,6.7657,35.2907,6.7815
550.0,1101.0,6.892,35.9381,0.0,199.6471,-0.0021,0.0781,14.1922,212.3834,48.8376,-16.4969,0.0,0.0,2.4768,0.0,6.7655,35.291,6.7826
551.0,1103.0,6.8942,35.9414,0.0,199.7269,-0.0021,0.0774,14.5039,212.3834,48.8376,-16.4969,0.0,0.0,2.4765,0.0,6.7667,35.2916,6.7846
552.0,1105.0,6.8901,35.9381,0.0,199.4637,-0.0021,0.077,14.5847,212.3835,48.8376,-16.4969,0.0,0.0,2.4761,-0.0006,6.7658,35.2912,6.7803
553.0,1107.0,6.8885,35.9375,0.0,199.8127,-0.0021,0.0776,14.3836,212.3835,48.8376,-16.4969,0.0,0.0,2.4766,0.0,6.7659,35.2911,6.7785
554.0,1109.0,6.885,35.9356,0.0,199.5737,-0.0021,0.077,14.6153,212.3836,48.8376,-16.4969,0.0,0.0,2.4755,-0.0003,6.7642,35.2919,6.7748
555.0,1111.0,6.8959,35.9492,0.0,199.4955,-0.0021,0.0768,14.6807,212.3836,48.8376,-16.4969,0.0,0.0,2.4748,-0.0005,6.7651,35.2944,6.7853
556.0,1113.0,6.8972,35.951,0.0,199.5817,-0.0021,0.0772,14.5319,212.3836,48.8376,-16.4969,0.0,0.0,2.4746,-0.0002,6.7647,35.2944,6.7865
557.0,1115.0,6.8885,35.9466,0.0,199.6191,-0.0021,0.0761,14.9121,212.3837,48.8376,-16.4969,0.0,0.0,2.4725,0.0,6.7647,35.2974,6.7776
558.0,1117.0,6.8941,35.9549,0.0,199.9738,-0.0021,0.0768,14.6506,212.3837,48.8376,-16.4969,0.0,0.0,2.4745,0.0004,6.7668,35.2999,6.783
559.0,1119.0,6.868,35.9299,0.0,200.1762,-0.0021,0.0767,14.6992,212.3837,48.8376,-16.497,0.0,0.0,2.475,0.0001,6.7729,35.298,6.7568
560.0,1121.0,6.8427,35.9042,0.0,200.6872,-0.0021,0.0763,14.8312,212.3838,48.8376,-16.497,0.0,0.0,2.4769,0.0007,6.773,35.2944,6.7315
561.0,1123.0,6.835,35.8962,0.0,200.7014,-0.0021,0.0767,14.7049,212.3838,48.8376,-16.497,0.0,0.0,2.4774,0.0002,6.7772,35.2928,6.7237
562.0,1125.0,6.8142,35.8756,0.0,201.148,-0.0021,0.0762,14.87,212.3839,48.8376,-16.497,0.0,0.0,2.4785,0.0007,6.778,35.2902,6.7028
563.0,1127.0,6.8085,35.8703,0.0,201.0481,-0.0021,0.0766,14.7284,212.3839,48.8376,-16.497,0.0,0.0,2.4787,0.0001,6.7812,35.2893,6.697
564.0,1129.0,6.7924,35.8542,0.0,201.5762,-0.0021,0.0766,14.7357,212.3839,48.8376,-16.497,0.0,0.0,2.4806,0.0006,6.7832,35.2872,6.6808
565.0,1131.0,6.7807,35.8429,0.0,201.4976,-0.0021,0.0763,14.8379,212.384,48.8376,-16.497,0.0,0.0,2.4809,0.0001,6.7861,35.2857,6.669
566.0,1133.0,6.7601,35.8228,0.0,201.8534,-0.0021,0.0766,14.7527,212.384,48.8376,-16.497,0.0,0.0,2.4823,0.0003,6.7864,35.2839,6.6484
567.0,1135.0,6.7558,35.8203,0.0,201.9139,-0.0021,0.0759,14.9924,212.3841,48.8376,-16.497,0.0,0.0,2.4831,0.0003,6.7831,35.2845,6.6439
568.0,1137.0,6.7795,35.8484,0.0,201.7549,-0.0021,0.0764,14.8129,212.3841,48.8376,-16.497,0.0,0.0,2.4827,-0.0002,6.7858,35.2899,6.6672
569.0,1139.0,6.7596,35.8278,0.0,201.5993,-0.0021,0.0765,14.8747,212.3841,48.8376,-16.497,0.0,0.0,2.4805,-0.0006,6.7922,35.2869,6.6472
570.0,1141.0,6.724,35.7936,0.0,202.7867,-0.0021,0.0766,14.7606,212.3842,48.8376,-16.497,0.0,0.0,2.4834,0.0011,6.7955,35.2843,6.6117
571.0,1143.0,6.7147,35.784,0.0,202.7474,-0.0021,0.0763,14.8303,212.3842,48.8376,-16.497,0.0,0.0,2.4841,0.0001,6.8022,35.2828,6.6023
572.0,1145.0,6.6701,35.7381,0.0,203.3564,-0.0021,0.0763,14.8482,212.3842,48.8376,-16.497,0.0,0.0,2.4862,0.001,6.8018,35.2764,6.5578
573.0,1147.0,6.6648,35.7364,0.0,203.4164,-0.0021,0.0768,14.6754,212.3843,48.8376,-16.497,0.0,0.0,2.4887,0.0003,6.8026,35.2789,6.5524
574.0,1149.0,6.6607,35.7332,0.0,203.1661,-0.0021,0.0763,14.8219,212.3843,48.8376,-16.497,0.0,0.0,2.488,-0.0004,6.8039,35.2786,6.5481
575.0,1151.0,6.6539,35.7276,0.0,203.4628,-0.0021,0.0761,14.8734,212.3843,48.8376,-16.497,0.0,0.0,2.4882,0.0002,6.8037,35.2783,6.5411
576.0,1153.0,6.653,35.7275,0.0,203.7013,-0.0021,0.0772,14.5299,212.3844,48.8376,-16.497,0.0,0.0,2.4892,0.0004,6.8047,35.2783,6.5401
577.0,1155.0,6.6441,35.718,0.0,203.647,-0.0021,0.077,14.6092,212.3844,48.8376,-16.4971,0.0,0.0,2.4889,-0.0006,6.8146,35.276,6.5311
578.0,1157.0,6.5902,35.6605,0.0,204.0919,-0.0021,0.0768,14.6542,212.3844,48.8376,-16.4971,0.0,0.0,2.489,0.0004,6.815,35.2665,6.4773
579.0,1159.0,6.5838,35.6548,0.0,204.4489,-0.0021,0.0771,14.5631,212.3845,48.8376,-16.4971,0.0,0.0,2.4904,0.0007,6.8142,35.2659,6.4709
580.0,1161.0,6.5892,35.6631,0.0,204.794,-0.0021,0.0772,14.5145,212.3845,48.8376,-16.4971,0.0,0.0,2.4928,0.0008,6.8143,35.2686,6.476
581.0,1163.0,6.5893,35.6639,0.0,204.321,-0.0021,0.0777,14.2908,212.3845,48.8376,-16.4971,0.0,0.0,2.4924,-0.0004,6.8156,35.2686,6.4759
582.0,1165.0,6.5803,35.6563,0.0,204.2807,-0.0021,0.0775,14.4384,212.3846,48.8376,-16.4971,0.0,0.0,2.491,-0.0004,6.8146,35.2683,6.4667
583.0,1167.0,6.5811,35.6585,0.0,204.2425,-0.0021,0.0782,14.1321,212.3846,48.8376,-16.4971,0.0,0.0,2.4907,-0.0005,6.8154,35.2688,6.4673
584.0,1169.0,6.5853,35.6641,0.0,204.3788,-0.0021,0.0784,14.1167,212.3846,48.8376,-16.4971,0.0,0.0,2.4905,-0.0004,6.8189,35.27,6.4713
585.0,1171.0,6.5792,35.6589,0.0,203.7548,-0.0021,0.0765,14.7684,212.3847,48.8376,-16.4971,0.0,0.0,2.4868,-0.0012,6.8188,35.2692,6.4649
586.0,1173.0,6.5088,35.5879,0.0,204.9028,-0.0021,0.0769,14.6342,212.3847,48.8376,-16.4971,0.0,0.0,2.4891,0.0011,6.8166,35.2616,6.395
587.0,1175.0,6.5463,35.6277,0.0,205.3078,-0.0021,0.0783,14.1166,212.3847,48.8376,-16.4971,0.0,0.0,2.4913,0.0005,6.8294,35.2669,6.432
588.0,1177.0,6.4635,35.5408,0.0,205.4569,-0.0021,0.0772,14.5087,212.3848,48.8376,-16.4971,0.0,0.0,2.491,-0.0001,6.8394,35.2542,6.3497
589.0,1179.0,6.4394,35.5169,0.0,206.7738,-0.0021,0.0777,14.3561,212.3848,48.8376,-16.4971,0.0,0.0,2.4946,0.0018,6.8412,35.2512,6.3256
590.0,1181.0,6.4339,35.5118,0.0,206.8975,-0.0021,0.0777,14.3157,212.3848,48.8376,-16.4971,0.0,0.0,2.4975,0.0015,6.8395,35.2504,6.32
591.0,1183.0,6.4253,35.5039,0.0,206.6717,-0.0021,0.0782,14.1627,212.3849,48.8376,-16.4971,0.0,0.0,2.4991,0.0,6.8451,35.2498,6.3113
592.0,1185.0,6.3912,35.4692,0.0,206.7171,-0.0021,0.0776,14.3483,212.3849,48.8376,-16.4972,0.0,0.0,2.4979,0.0,6.8481,35.2448,6.2772
593.0,1187.0,6.3844,35.4631,0.0,207.3744,-0.0021,0.0783,14.1272,212.3849,48.8376,-16.4972,0.0,0.0,2.4995,0.0009,6.8499,35.2442,6.2702
594.0,1189.0,6.3523,35.431,0.0,207.7537,-0.0021,0.0787,13.9802,212.385,48.8376,-16.4972,0.0,0.0,2.5009,0.0004,6.8628,35.2407,6.2382
595.0,1191.0,6.2908,35.3673,0.0,208.6977,-0.0021,0.0786,14.0068,212.385,48.8376,-16.4972,0.0,0.0,2.5042,0.0013,6.8656,35.2316,6.1771
596.0,1193.0,6.2725,35.3486,0.0,208.9636,-0.0021,0.0788,13.9327,212.385,48.8376,-16.4972,0.0,0.0,2.5068,0.0006,6.8734,35.2288,6.1587
597.0,1195.0,6.2338,35.3109,0.0,209.3296,-0.0021,0.0781,14.2004,212.3851,48.8376,-16.4972,0.0,0.0,2.5079,0.0009,6.8751,35.2255,6.1203
598.0,1197.0,6.2226,35.2993,0.0,209.9269,-0.0021,0.0786,14.0356,212.3851,48.8376,-16.4972,0.0,0.0,2.5112,0.0011,6.8787,35.223,6.1089
599.0,1199.0,6.1955,35.2717,0.0,209.9473,-0.0021,0.0787,13.9825,212.3851,48.8376,-16.4972,0.0,0.0,2.5128,0.0004,6.8808,35.2192,6.0818
600.0,1201.0,6.1896,35.2667,0.0,209.9599,-0.0021,0.0787,13.998,212.3852,48.8376,-16.4972,0.0,0.0,2.5136,0.0001,6.8812,35.2188,6.0758
601.0,1203.0,6.1871,35.265,0.0,209.6204,-0.0021,0.0784,14.0766,212.3852,48.8376,-16.4972,0.0,0.0,2.512,-0.0008,6.8871,35.2184,6.0731
602.0,1205.0,6.1596,35.2367,0.0,209.6824,-0.0021,0.0781,14.1993,212.3852,48.8376,-16.4972,0.0,0.0,2.5107,-0.0004,6.8874,35.214,6.0457
603.0,1207.0,6.1536,35.2315,0.0,210.4055,-0.0021,0.0787,13.9865,212.3853,48.8376,-16.4973,0.0,0.0,2.5131,0.0005,6.8875,35.2135,6.0395
604.0,1209.0,6.144,35.2228,0.0,210.6247,-0.0021,0.0782,14.1581,212.3853,48.8376,-16.4973,0.0,0.0,2.5139,0.0004,6.8887,35.2126,6.0298
605.0,1211.0,6.143,35.2232,0.0,210.7289,-0.0021,0.078,14.2488,212.3853,48.8376,-16.4973,0.0,0.0,2.5153,0.0004,6.8887,35.213,6.0285
