Datacycle,press,temp2,cond2,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin2,potemp2
1159.0,2317.0,3.3223,32.8768,0.0,248.798,-0.0021,0.1545,2.1249,213.4645,48.69,-16.5595,0.0,0.0,2.4237,0.0001,7.3904,34.9242,3.1347
1160.0,2319.0,3.3204,32.8755,0.0,248.6981,-0.0021,0.1544,2.1169,213.4645,48.69,-16.5595,0.0,0.0,2.4236,-0.0002,7.3923,34.9241,3.1327
1161.0,2321.0,3.3116,32.8686,0.0,248.4496,-0.0021,0.1471,2.1742,213.4646,48.69,-16.5595,0.0,0.0,2.423,-0.0004,7.3928,34.9241,3.1238
1162.0,2323.0,3.309,32.8668,0.0,248.9473,-0.0021,0.152,2.2315,213.4646,48.69,-16.5595,0.0,0.0,2.4229,0.0,7.3932,34.9237,3.121
1163.0,2325.0,3.3068,32.8654,0.0,249.0762,-0.0021,0.1497,2.3718,213.4646,48.69,-16.5595,0.0,0.0,2.423,0.0001,7.3935,34.9234,3.1186
1164.0,2327.0,3.3046,32.8645,0.0,249.2603,-0.0021,0.1518,2.2515,213.4646,48.69,-16.5595,0.0,0.0,2.4236,0.0002,7.3935,34.9236,3.1163
1165.0,2329.0,3.3043,32.8649,0.0,249.0986,-0.0021,0.155,2.0788,213.4647,48.69,-16.5595,0.0,0.0,2.4236,-0.0001,7.3938,34.9236,3.1158
1166.0,2331.0,3.3025,32.8642,0.0,249.022,-0.0021,0.149,2.4028,213.4647,48.69,-16.5595,0.0,0.0,2.4225,-0.0002,7.3941,34.9236,3.1138
1167.0,2333.0,3.3016,32.8643,0.0,249.1321,-0.0021,0.1479,2.4695,213.4647,48.69,-16.5595,0.0,0.0,2.4225,-0.0001,7.394,34.9237,3.1128
1168.0,2335.0,3.3013,32.8653,0.0,249.0696,-0.0021,0.1517,2.2586,213.4647,48.69,-16.5595,0.0,0.0,2.4225,-0.0002,7.394,34.9244,3.1122
1169.0,2337.0,3.3014,32.866,0.0,249.045,-0.0021,0.1566,1.9934,213.4648,48.69,-16.5595,0.0,0.0,2.4219,-0.0002,7.3943,34.9244,3.1123
1170.0,2339.0,3.3004,32.8661,0.0,248.4913,-0.0021,0.1479,2.4649,213.4648,48.69,-16.5595,0.0,0.0,2.4199,-0.0008,7.3953,34.9245,3.111
1171.0,2341.0,3.2977,32.8643,0.0,247.9082,-0.0021,0.1473,2.5154,213.4648,48.69,-16.5596,0.0,0.0,2.4182,-0.0013,7.3956,34.9243,3.1081
1172.0,2343.0,3.294,32.8619,0.0,248.6474,-0.0021,0.1544,2.1028,213.4649,48.6899,-16.5596,0.0,0.0,2.4178,-0.0003,7.3956,34.9243,3.1043
1173.0,2345.0,3.2927,32.8617,0.0,248.9232,-0.0021,0.1532,2.1705,213.4649,48.69,-16.5595,0.0,0.0,2.4176,0.0,7.3959,34.9245,3.1029
1174.0,2347.0,3.2913,32.8611,0.0,248.7626,-0.0021,0.1567,1.989,213.4649,48.6899,-16.5596,0.0,0.0,2.4172,-0.0003,7.3966,34.9242,3.1012
1175.0,2349.0,3.2895,32.86,0.0,248.8416,-0.0021,0.1508,2.3008,213.4649,48.6899,-16.5596,0.0,0.0,2.4167,-0.0002,7.3969,34.9242,3.0993
1176.0,2351.0,3.2871,32.8587,0.0,248.8176,-0.0021,0.1488,2.4253,213.465,48.6899,-16.5596,0.0,0.0,2.4164,-0.0002,7.3968,34.9243,3.0968
1177.0,2353.0,3.2861,32.8589,0.0,249.0016,-0.0021,0.156,2.0252,213.465,48.6899,-16.5596,0.0,0.0,2.4161,0.0,7.3968,34.9246,3.0956
1178.0,2355.0,3.2862,32.86,0.0,248.5528,-0.0021,0.1531,2.1806,213.465,48.6899,-16.5596,0.0,0.0,2.4149,-0.0005,7.3973,34.9247,3.0954
1179.0,2357.0,3.2855,32.8603,0.0,248.4375,-0.0021,0.1503,2.3429,213.4651,48.6899,-16.5596,0.0,0.0,2.4139,-0.0005,7.3982,34.9248,3.0946
1180.0,2359.0,3.2806,32.8565,0.0,248.5068,-0.0021,0.1562,2.0252,213.4651,48.6899,-16.5596,0.0,0.0,2.4126,-0.0004,7.3987,34.9245,3.0895
1181.0,2361.0,3.2761,32.8527,0.0,248.5942,-0.0021,0.1552,2.0659,213.4651,48.6899,-16.5596,0.0,0.0,2.4117,-0.0003,7.3996,34.9238,3.085
1182.0,2363.0,3.2728,32.8507,0.0,248.9456,-0.0021,0.1492,2.396,213.4651,48.6899,-16.5596,0.0,0.0,2.412,0.0001,7.3999,34.924,3.0815
1183.0,2365.0,3.2701,32.849,0.0,248.9564,-0.0021,0.1528,2.2145,213.4652,48.6899,-16.5596,0.0,0.0,2.412,0.0,7.4001,34.9238,3.0786
1184.0,2367.0,3.2688,32.8483,0.0,248.9832,-0.0021,0.1571,1.9743,213.4652,48.6899,-16.5596,0.0,0.0,2.4115,0.0,7.4,34.9237,3.0772
1185.0,2369.0,3.2701,32.8514,0.0,248.7561,-0.0021,0.1495,2.3839,213.4652,48.6899,-16.5596,0.0,0.0,2.4112,-0.0003,7.4006,34.9249,3.0782
1186.0,2371.0,3.2665,32.849,0.0,248.618,-0.0021,0.1547,2.0911,213.4652,48.6899,-16.5596,0.0,0.0,2.4104,-0.0004,7.401,34.9249,3.0745
1187.0,2373.0,3.2639,32.8472,0.0,248.6473,-0.0021,0.1563,2.0258,213.4653,48.6899,-16.5596,0.0,0.0,2.4095,-0.0003,7.4012,34.9246,3.0718
1188.0,2375.0,3.2626,32.8469,0.0,248.3058,-0.0021,0.1562,2.0031,213.4653,48.6899,-16.5597,0.0,0.0,2.4078,-0.0006,7.4012,34.9246,3.0703
1189.0,2377.0,3.2623,32.8473,0.0,248.6683,-0.0021,0.1581,1.9534,213.4653,48.6899,-16.5596,0.0,0.0,2.4076,-0.0002,7.4012,34.9246,3.0698
1190.0,2379.0,3.2626,32.8484,0.0,248.0663,-0.0021,0.1488,2.4186,213.4654,48.6899,-16.5597,0.0,0.0,2.4063,-0.0008,7.401,34.9246,3.0699
1191.0,2381.0,3.2629,32.8497,0.0,248.4435,-0.0021,0.1475,2.4785,213.4654,48.6899,-16.5597,0.0,0.0,2.406,-0.0003,7.4011,34.9247,3.0699
1192.0,2383.0,3.2634,32.851,0.0,248.5299,-0.0021,0.1548,2.0985,213.4654,48.6899,-16.5597,0.0,0.0,2.4056,-0.0002,7.4013,34.925,3.0703
1193.0,2385.0,3.2632,32.8518,0.0,248.5432,-0.0021,0.1471,2.5301,213.4654,48.6898,-16.5597,0.0,0.0,2.4048,-0.0002,7.402,34.9252,3.0699
1194.0,2387.0,3.2596,32.849,0.0,248.5512,-0.0021,0.1501,2.3456,213.4655,48.6898,-16.5597,0.0,0.0,2.4043,-0.0002,7.4025,34.9247,3.0662
1195.0,2389.0,3.2572,32.8476,0.0,248.7265,-0.0021,0.1544,2.1017,213.4655,48.6898,-16.5597,0.0,0.0,2.4044,0.0,7.403,34.9247,3.0637
1196.0,2391.0,3.2529,32.8446,0.0,248.5843,-0.0021,0.1585,1.9101,213.4655,48.6898,-16.5597,0.0,0.0,2.4041,-0.0002,7.4034,34.9246,3.0592
1197.0,2393.0,3.2506,32.8435,0.0,248.6402,-0.0021,0.1528,2.1701,213.4656,48.6898,-16.5597,0.0,0.0,2.4033,-0.0002,7.4036,34.9248,3.0567
1198.0,2395.0,3.25,32.8439,0.0,248.6162,-0.0021,0.1483,2.4377,213.4656,48.6898,-16.5597,0.0,0.0,2.4017,-0.0002,7.4035,34.9251,3.056
1199.0,2397.0,3.2494,32.8444,0.0,248.522,-0.0021,0.152,2.2476,213.4656,48.6898,-16.5597,0.0,0.0,2.4023,-0.0002,7.4035,34.9253,3.0552
1200.0,2399.0,3.2496,32.8451,0.0,248.4988,-0.0021,0.1569,1.9843,213.4656,48.6898,-16.5597,0.0,0.0,2.4018,-0.0003,7.4044,34.9252,3.0552
1201.0,2401.0,3.2431,32.8408,0.0,247.8137,-0.0021,0.1467,2.5818,213.4657,48.6898,-16.5597,0.0,0.0,2.3993,-0.0009,7.4049,34.9257,3.0486
1202.0,2403.0,3.242,32.8405,0.0,247.9566,-0.0021,0.1473,2.5043,213.4657,48.6898,-16.5597,0.0,0.0,2.3993,-0.0007,7.4044,34.9256,3.0473
1203.0,2405.0,3.2429,32.8419,0.0,248.2614,-0.0021,0.1562,2.0347,213.4657,48.6898,-16.5597,0.0,0.0,2.3986,-0.0003,7.405,34.9255,3.0479
1204.0,2407.0,3.2414,32.8411,0.0,248.2155,-0.0021,0.1504,2.3674,213.4657,48.6898,-16.5597,0.0,0.0,2.3974,-0.0003,7.4053,34.9254,3.0463
1205.0,2409.0,3.2404,32.8412,0.0,248.2574,-0.0021,0.1514,2.248,213.4658,48.6898,-16.5597,0.0,0.0,2.3968,-0.0003,7.4054,34.9256,3.0451
1206.0,2411.0,3.2398,32.8417,0.0,248.3024,-0.0021,0.151,2.2478,213.4658,48.6898,-16.5597,0.0,0.0,2.3963,-0.0002,7.4054,34.9257,3.0444
1207.0,2413.0,3.2393,32.842,0.0,248.5984,-0.0021,0.1574,1.9562,213.4658,48.6898,-16.5597,0.0,0.0,2.3968,0.0,7.4058,34.9256,3.0437
1208.0,2415.0,3.237,32.8409,0.0,248.1025,-0.0021,0.1555,2.0621,213.4658,48.6898,-16.5597,0.0,0.0,2.3961,-0.0005,7.4065,34.9259,3.0411
1209.0,2417.0,3.2339,32.8392,0.0,247.8104,-0.0021,0.1538,2.1322,213.4659,48.6898,-16.5598,0.0,0.0,2.3939,-0.0007,7.407,34.9262,3.0379
1210.0,2419.0,3.2322,32.8382,0.0,247.9858,-0.0021,0.1502,2.3465,213.4659,48.6898,-16.5598,0.0,0.0,2.3932,-0.0004,7.4072,34.9261,3.0361
1211.0,2421.0,3.2304,32.8379,0.0,248.065,-0.0021,0.1536,2.1623,213.4659,48.6898,-16.5598,0.0,0.0,2.3928,-0.0002,7.4072,34.9265,3.0341
1212.0,2423.0,3.2295,32.8376,0.0,248.1087,-0.0021,0.1581,1.922,213.466,48.6898,-16.5598,0.0,0.0,2.392,-0.0002,7.4078,34.9264,3.033
1213.0,2425.0,3.2267,32.8362,0.0,247.8293,-0.0021,0.1505,2.3242,213.466,48.6898,-16.5598,0.0,0.0,2.3913,-0.0005,7.4084,34.9266,3.0302
1214.0,2427.0,3.2246,32.8354,0.0,248.0137,-0.0021,0.1516,2.2776,213.466,48.6898,-16.5598,0.0,0.0,2.3908,-0.0003,7.4086,34.9267,3.0278
1215.0,2429.0,3.2223,32.8344,0.0,247.8813,-0.0021,0.1577,1.9408,213.466,48.6898,-16.5598,0.0,0.0,2.3897,-0.0004,7.4088,34.927,3.0253
1216.0,2431.0,3.2209,32.8337,0.0,247.9616,-0.0021,0.1579,1.9438,213.4661,48.6898,-16.5598,0.0,0.0,2.3892,-0.0003,7.4092,34.927,3.0239
1217.0,2433.0,3.2196,32.8333,0.0,247.626,-0.0021,0.1508,2.3042,213.4661,48.6898,-16.5598,0.0,0.0,2.3878,-0.0006,7.4097,34.9269,3.0224
1218.0,2435.0,3.2169,32.8321,0.0,247.6868,-0.0021,0.1515,2.2623,213.4661,48.6897,-16.5598,0.0,0.0,2.3872,-0.0005,7.4098,34.9274,3.0196
1219.0,2437.0,3.2152,32.8315,0.0,247.902,-0.0021,0.1553,2.0646,213.4661,48.6898,-16.5598,0.0,0.0,2.3868,-0.0002,7.41,34.9274,3.0176
1220.0,2439.0,3.2142,32.8314,0.0,247.8276,-0.0021,0.1591,1.8662,213.4662,48.6897,-16.5598,0.0,0.0,2.386,-0.0002,7.4101,34.9276,3.0165
1221.0,2441.0,3.2138,32.8322,0.0,247.831,-0.0021,0.151,2.2845,213.4662,48.6897,-16.5598,0.0,0.0,2.3854,-0.0003,7.4104,34.9278,3.0158
1222.0,2443.0,3.2128,32.8321,0.0,247.3946,-0.0021,0.151,2.2676,213.4662,48.6897,-16.5598,0.0,0.0,2.3842,-0.0007,7.4106,34.9278,3.0147
1223.0,2445.0,3.2111,32.8315,0.0,247.4254,-0.0021,0.1579,1.9562,213.4662,48.6897,-16.5598,0.0,0.0,2.3829,-0.0005,7.4108,34.9282,3.0128
1224.0,2447.0,3.2093,32.8309,0.0,247.0349,-0.0021,0.1502,2.3284,213.4663,48.6897,-16.5598,0.0,0.0,2.3812,-0.0008,7.411,34.9283,3.0109
1225.0,2449.0,3.2087,32.8314,0.0,247.2518,-0.0021,0.1516,2.2637,213.4663,48.6897,-16.5598,0.0,0.0,2.3809,-0.0004,7.4109,34.9287,3.01
1226.0,2451.0,3.2084,32.8319,0.0,247.3344,-0.0021,0.1599,1.8597,213.4663,48.6897,-16.5598,0.0,0.0,2.38,-0.0003,7.4114,34.9287,3.0096
1227.0,2453.0,3.2056,32.8305,0.0,246.9297,-0.0021,0.1539,2.1632,213.4664,48.6897,-16.5598,0.0,0.0,2.3783,-0.0007,7.4118,34.9291,3.0066
1228.0,2455.0,3.2044,32.8304,0.0,246.5883,-0.0021,0.1492,2.3899,213.4664,48.6897,-16.5598,0.0,0.0,2.3767,-0.0009,7.4118,34.9293,3.0053
1229.0,2457.0,3.2039,32.8308,0.0,247.0136,-0.0021,0.1514,2.2919,213.4664,48.6897,-16.5599,0.0,0.0,2.3767,-0.0003,7.4117,34.9293,3.0046
1230.0,2459.0,3.2042,32.8316,0.0,246.8959,-0.0021,0.1577,1.9515,213.4664,48.6897,-16.5598,0.0,0.0,2.375,-0.0004,7.412,34.9292,3.0047
1231.0,2461.0,3.2029,32.8315,0.0,246.6877,-0.0021,0.1471,2.5301,213.4665,48.6897,-16.5599,0.0,0.0,2.3738,-0.0006,7.4123,34.9294,3.0031
1232.0,2463.0,3.202,32.8317,0.0,246.5009,-0.0021,0.1468,2.5463,213.4665,48.6897,-16.5599,0.0,0.0,2.3736,-0.0007,7.4122,34.9296,3.0021
1233.0,2465.0,3.2017,32.8324,0.0,246.5624,-0.0021,0.1564,2.0277,213.4665,48.6897,-16.5599,0.0,0.0,2.3715,-0.0004,7.4125,34.9298,3.0015
1234.0,2467.0,3.1992,32.8311,0.0,246.7726,-0.0021,0.1476,2.4953,213.4666,48.6897,-16.5599,0.0,0.0,2.371,-0.0002,7.4131,34.9299,2.999
1235.0,2469.0,3.1973,32.8303,0.0,246.7718,-0.0021,0.1492,2.3996,213.4666,48.6897,-16.5599,0.0,0.0,2.3706,-0.0002,7.4132,34.93,2.9968
1236.0,2471.0,3.1963,32.8303,0.0,246.552,-0.0021,0.1577,1.99,213.4666,48.6897,-16.5599,0.0,0.0,2.3692,-0.0004,7.4133,34.9301,2.9957
1237.0,2473.0,3.1959,32.8307,0.0,246.4294,-0.0021,0.1536,2.1574,213.4666,48.6897,-16.5599,0.0,0.0,2.3687,-0.0005,7.4136,34.9302,2.9952
1238.0,2475.0,3.194,32.8302,0.0,246.2315,-0.0021,0.1517,2.2428,213.4667,48.6897,-16.5599,0.0,0.0,2.3677,-0.0006,7.4137,34.9306,2.9931
1239.0,2477.0,3.1934,32.8305,0.0,246.2591,-0.0021,0.1577,1.9494,213.4667,48.6897,-16.5599,0.0,0.0,2.3665,-0.0004,7.4137,34.9306,2.9923
1240.0,2479.0,3.1933,32.8313,0.0,246.0927,-0.0021,0.1558,2.0372,213.4667,48.6897,-16.5599,0.0,0.0,2.3654,-0.0004,7.4138,34.9307,2.9919
1241.0,2481.0,3.1927,32.8316,0.0,246.0918,-0.0021,0.1595,1.855,213.4667,48.6897,-16.5599,0.0,0.0,2.3648,-0.0004,7.414,34.9309,2.9912
1242.0,2483.0,3.1918,32.8315,0.0,246.184,-0.0021,0.1514,2.2547,213.4668,48.6897,-16.5599,0.0,0.0,2.3635,-0.0003,7.4141,34.931,2.9901
1243.0,2485.0,3.1913,32.8321,0.0,246.2225,-0.0021,0.1515,2.2558,213.4668,48.6897,-16.5599,0.0,0.0,2.3629,-0.0002,7.4141,34.9312,2.9894
1244.0,2487.0,3.1908,32.8325,0.0,246.1704,-0.0021,0.1602,1.836,213.4668,48.6897,-16.5599,0.0,0.0,2.3624,-0.0002,7.4144,34.9313,2.9887
1245.0,2489.0,3.1889,32.8318,0.0,245.9167,-0.0021,0.1541,2.1427,213.4669,48.6897,-16.5599,0.0,0.0,2.3614,-0.0005,7.4148,34.9315,2.9866
1246.0,2491.0,3.1879,32.8316,0.0,246.0238,-0.0021,0.153,2.1713,213.4669,48.6897,-16.5599,0.0,0.0,2.3611,-0.0004,7.4149,34.9313,2.9855
1247.0,2493.0,3.187,32.8315,0.0,246.0135,-0.0021,0.1578,1.9326,213.4669,48.6896,-16.5599,0.0,0.0,2.3605,-0.0003,7.4148,34.9314,2.9843
1248.0,2495.0,3.1869,32.8324,0.0,246.0121,-0.0021,0.161,1.8141,213.4669,48.6896,-16.5599,0.0,0.0,2.3596,-0.0003,7.4152,34.9315,2.984
1249.0,2497.0,3.1849,32.8313,0.0,245.4921,-0.0021,0.1514,2.2692,213.467,48.6896,-16.5599,0.0,0.0,2.3578,-0.0008,7.4155,34.9315,2.982
1250.0,2499.0,3.1841,32.8316,0.0,245.4829,-0.0021,0.1506,2.3178,213.467,48.6896,-16.5599,0.0,0.0,2.3565,-0.0007,7.4154,34.932,2.981
1251.0,2501.0,3.1839,32.8325,0.0,245.7663,-0.0021,0.1593,1.8733,213.467,48.6896,-16.5599,0.0,0.0,2.3566,-0.0003,7.4154,34.9319,2.9805
1252.0,2503.0,3.1837,32.8328,0.0,245.4417,-0.0021,0.1513,2.2375,213.467,48.6896,-16.5599,0.0,0.0,2.3556,-0.0007,7.4158,34.9318,2.9801
1253.0,2505.0,3.1826,32.8329,0.0,245.4336,-0.0021,0.151,2.2885,213.4671,48.6896,-16.5599,0.0,0.0,2.3546,-0.0005,7.4158,34.9321,2.9789
1254.0,2507.0,3.1815,32.8329,0.0,245.5946,-0.0021,0.1547,2.0949,213.4671,48.6896,-16.5599,0.0,0.0,2.354,-0.0003,7.4159,34.9322,2.9775
1255.0,2509.0,3.1809,32.8332,0.0,245.5956,-0.0021,0.16,1.8305,213.4671,48.6896,-16.5599,0.0,0.0,2.3533,-0.0003,7.4161,34.9324,2.9767
1256.0,2511.0,3.1799,32.8331,0.0,245.3534,-0.0021,0.1552,2.0564,213.4671,48.6896,-16.5599,0.0,0.0,2.3521,-0.0004,7.4162,34.9325,2.9756
1257.0,2513.0,3.1795,32.8337,0.0,245.3704,-0.0021,0.1598,1.8521,213.4672,48.6896,-16.56,0.0,0.0,2.3515,-0.0004,7.4162,34.9325,2.975
1258.0,2515.0,3.1792,32.8341,0.0,245.3408,-0.0021,0.1557,2.0514,213.4672,48.6896,-16.5599,0.0,0.0,2.3506,-0.0004,7.4164,34.9326,2.9746
1259.0,2517.0,3.1792,32.8348,0.0,245.4095,-0.0021,0.1569,2.2461,213.4672,48.6896,-16.56,0.0,0.0,2.35,-0.0002,7.4164,34.9326,2.9743
1260.0,2519.0,3.1776,32.8346,0.0,245.5405,-0.0021,0.1581,1.9258,213.4672,48.6896,-16.56,0.0,0.0,2.3498,-0.0001,7.4171,34.9328,2.9726
1261.0,2521.0,3.1738,32.8321,0.0,245.2974,-0.0021,0.1559,2.0279,213.4673,48.6896,-16.56,0.0,0.0,2.3489,-0.0004,7.4175,34.9331,2.9686
1262.0,2523.0,3.1719,32.8314,0.0,245.0968,-0.0021,0.1576,1.9538,213.4673,48.6896,-16.56,0.0,0.0,2.3479,-0.0006,7.4176,34.9334,2.9666
1263.0,2525.0,3.1717,32.8321,0.0,245.1655,-0.0021,0.1541,2.1322,213.4673,48.6896,-16.56,0.0,0.0,2.3472,-0.0004,7.4178,34.9335,2.9661
1264.0,2527.0,3.1704,32.8322,0.0,244.9273,-0.0021,0.1595,1.8602,213.4674,48.6896,-16.56,0.0,0.0,2.3457,-0.0005,7.4179,34.9337,2.9647
1265.0,2529.0,3.1695,32.8319,0.0,244.8341,-0.0021,0.1578,1.9528,213.4674,48.6896,-16.56,0.0,0.0,2.3444,-0.0005,7.4181,34.9336,2.9636
1266.0,2531.0,3.1689,32.8326,0.0,244.9879,-0.0021,0.1569,1.9715,213.4674,48.6896,-16.56,0.0,0.0,2.3436,-0.0003,7.4182,34.9339,2.9628
1267.0,2533.0,3.1685,32.833,0.0,244.8234,-0.0021,0.1566,1.9987,213.4674,48.6896,-16.56,0.0,0.0,2.3431,-0.0004,7.4184,34.9339,2.9622
1268.0,2535.0,3.1676,32.8332,0.0,244.9316,-0.0021,0.1573,1.962,213.4675,48.6896,-16.56,0.0,0.0,2.3424,-0.0002,7.4184,34.9341,2.961
1269.0,2537.0,3.167,32.8332,0.0,244.5812,-0.0021,0.1621,1.7505,213.4675,48.6896,-16.56,0.0,0.0,2.3412,-0.0005,7.4185,34.9341,2.9603
1270.0,2539.0,3.1666,32.8337,0.0,244.3523,-0.0021,0.1552,2.0673,213.4675,48.6895,-16.56,0.0,0.0,2.3393,-0.0007,7.4189,34.9343,2.9598
1271.0,2541.0,3.1649,32.8333,0.0,244.2545,-0.0021,0.1535,2.1528,213.4675,48.6895,-16.56,0.0,0.0,2.3382,-0.0006,7.4191,34.9345,2.9579
1272.0,2543.0,3.1634,32.833,0.0,244.5543,-0.0021,0.1613,1.8753,213.4676,48.6895,-16.56,0.0,0.0,2.3379,-0.0002,7.4192,34.9347,2.9561
1273.0,2545.0,3.1625,32.8328,0.0,244.6275,-0.0021,0.1626,1.7215,213.4676,48.6896,-16.56,0.0,0.0,2.3372,-0.0002,7.4192,34.9349,2.9551
1274.0,2547.0,3.1626,32.8339,0.0,244.5048,-0.0021,0.1517,2.257,213.4676,48.6896,-16.56,0.0,0.0,2.3366,-0.0003,7.4193,34.935,2.9551
1275.0,2549.0,3.1629,32.8346,0.0,244.3629,-0.0021,0.15,2.3471,213.4676,48.6896,-16.56,0.0,0.0,2.336,-0.0004,7.4191,34.9348,2.9551
1276.0,2551.0,3.1625,32.8354,0.0,244.2463,-0.0021,0.1594,1.8755,213.4677,48.6896,-16.56,0.0,0.0,2.3349,-0.0004,7.4193,34.935,2.9545
1277.0,2553.0,3.1615,32.8357,0.0,244.0454,-0.0021,0.1503,2.3371,213.4677,48.6896,-16.56,0.0,0.0,2.3331,-0.0005,7.4195,34.9354,2.9534
1278.0,2555.0,3.1609,32.8361,0.0,243.9577,-0.0021,0.1509,2.301,213.4677,48.6895,-16.56,0.0,0.0,2.3324,-0.0005,7.4197,34.9356,2.9525
1279.0,2557.0,3.1601,32.836,0.0,244.1932,-0.0021,0.1588,1.8897,213.4678,48.6895,-16.56,0.0,0.0,2.332,-0.0003,7.4203,34.9356,2.9515
1280.0,2559.0,3.1571,32.8344,0.0,244.2323,-0.0021,0.1572,1.9606,213.4678,48.6895,-16.56,0.0,0.0,2.3315,-0.0002,7.4209,34.9359,2.9484
1281.0,2561.0,3.1539,32.8325,0.0,243.9552,-0.0021,0.1564,2.0047,213.4678,48.6895,-16.56,0.0,0.0,2.3308,-0.0005,7.4209,34.9361,2.9451
1282.0,2563.0,3.1522,32.8319,0.0,243.7569,-0.0021,0.1623,1.7378,213.4678,48.6895,-16.56,0.0,0.0,2.3291,-0.0005,7.4214,34.9361,2.9433
1283.0,2565.0,3.1499,32.8308,0.0,243.8614,-0.0021,0.1551,2.0713,213.4679,48.6895,-16.56,0.0,0.0,2.3278,-0.0003,7.4217,34.9364,2.9408
1284.0,2567.0,3.1492,32.8309,0.0,243.8244,-0.0021,0.1544,2.1061,213.4679,48.6895,-16.56,0.0,0.0,2.3274,-0.0003,7.4219,34.9364,2.9399
1285.0,2569.0,3.1477,32.8306,0.0,243.8827,-0.0021,0.1602,1.8187,213.4679,48.6895,-16.56,0.0,0.0,2.3267,-0.0002,7.4221,34.9366,2.9382
1286.0,2571.0,3.1462,32.8302,0.0,243.8064,-0.0021,0.1631,1.697,213.468,48.6895,-16.56,0.0,0.0,2.3259,-0.0003,7.4221,34.9367,2.9365
1287.0,2573.0,3.1462,32.831,0.0,243.6231,-0.0021,0.1602,1.8381,213.468,48.6895,-16.56,0.0,0.0,2.3248,-0.0004,7.4221,34.9369,2.9364
1288.0,2575.0,3.1462,32.8321,0.0,243.3344,-0.0021,0.1537,2.144,213.468,48.6895,-16.56,0.0,0.0,2.3248,-0.0007,7.4222,34.9372,2.9362
1289.0,2577.0,3.1456,32.8324,0.0,243.7473,-0.0021,0.1587,1.9277,213.468,48.6895,-16.56,0.0,0.0,2.3236,-0.0001,7.4224,34.9372,2.9353
1290.0,2579.0,3.1446,32.8325,0.0,243.7026,-0.0021,0.1633,1.7038,213.4681,48.6895,-16.56,0.0,0.0,2.323,-0.0002,7.4226,34.9374,2.9342
1291.0,2581.0,3.143,32.8319,0.0,243.2025,-0.0021,0.1623,1.7373,213.4681,48.6895,-16.5601,0.0,0.0,2.3213,-0.0006,7.4227,34.9376,2.9324
1292.0,2583.0,3.143,32.8327,0.0,243.6226,-0.0021,0.154,2.1368,213.4681,48.6895,-16.5601,0.0,0.0,2.3209,-0.0001,7.4228,34.9377,2.9322
1293.0,2585.0,3.1425,32.833,0.0,243.1691,-0.0021,0.1596,1.8656,213.4681,48.6895,-16.5601,0.0,0.0,2.3195,-0.0005,7.4228,34.9377,2.9314
1294.0,2587.0,3.1421,32.8337,0.0,242.9151,-0.0021,0.1574,1.9367,213.4682,48.6895,-16.5601,0.0,0.0,2.3184,-0.0006,7.4228,34.9378,2.9309
1295.0,2589.0,3.1418,32.8343,0.0,243.079,-0.0021,0.1624,1.7429,213.4682,48.6895,-16.5601,0.0,0.0,2.3171,-0.0003,7.4232,34.9378,2.9304
1296.0,2591.0,3.14,32.8334,0.0,242.977,-0.0021,0.1549,2.0846,213.4682,48.6895,-16.5601,0.0,0.0,2.3159,-0.0004,7.4236,34.9379,2.9284
1297.0,2593.0,3.1377,32.8323,0.0,243.0614,-0.0021,0.1532,2.1723,213.4683,48.6894,-16.5601,0.0,0.0,2.3157,-0.0003,7.4235,34.9379,2.9259
1298.0,2595.0,3.1377,32.8332,0.0,243.1248,-0.0021,0.1555,2.0911,213.4683,48.6894,-16.5601,0.0,0.0,2.3151,-0.0002,7.4235,34.9382,2.9258
1299.0,2597.0,3.1382,32.8341,0.0,243.1147,-0.0021,0.1644,1.6422,213.4683,48.6895,-16.5601,0.0,0.0,2.3149,-0.0002,7.4235,34.9381,2.9261
1300.0,2599.0,3.1382,32.8351,0.0,242.8778,-0.0021,0.1548,2.0899,213.4683,48.6894,-16.5601,0.0,0.0,2.3135,-0.0004,7.4239,34.9382,2.9259
1301.0,2601.0,3.1379,32.8357,0.0,242.5355,-0.0021,0.1537,2.1428,213.4684,48.6894,-16.5601,0.0,0.0,2.3126,-0.0007,7.4238,34.9382,2.9254
1302.0,2603.0,3.1369,32.8356,0.0,242.5612,-0.0021,0.1538,2.1382,213.4684,48.6894,-16.5601,0.0,0.0,2.3126,-0.0006,7.4238,34.9384,2.9242
1303.0,2605.0,3.1366,32.8361,0.0,242.6348,-0.0021,0.1615,1.7812,213.4684,48.6894,-16.5601,0.0,0.0,2.3104,-0.0004,7.4239,34.9383,2.9237
1304.0,2607.0,3.1351,32.8358,0.0,242.1906,-0.0021,0.1534,2.1492,213.4685,48.6894,-16.5601,0.0,0.0,2.3091,-0.0008,7.4243,34.9386,2.922
1305.0,2609.0,3.1345,32.8362,0.0,242.4525,-0.0021,0.1543,2.1209,213.4685,48.6894,-16.5601,0.0,0.0,2.3085,-0.0004,7.4244,34.9388,2.9212
1306.0,2611.0,3.1334,32.8363,0.0,242.4828,-0.0021,0.1597,1.8465,213.4685,48.6894,-16.5601,0.0,0.0,2.3077,-0.0003,7.4245,34.939,2.9199
